Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017",Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
208.0,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1994.0,1977,1994.0,1983,2002,1988.0,2016,1978,2004,2003,2004,1995.0,1993.0,1979,,,,,,,,,,,,,,,,,
212.0,Dominica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.0,1995,1994.0,,2005,1993.0,2016,,2005,2003,1991,1997.0,1993.0,1995,,,,,,,,,,,,,,,,,
218.0,Ecuador,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1975,1993.0,2004,2000,1990.0,2017,1991,2004,2004,2012,1995.0,1993.0,1975,,,,,,,,,,,,,,,,,
818.0,Egypt,54733,52705.39501774311,53920.55901810527,55034.59548866749,56047.504429489374,55671,54889,58479.466073453426,59087.86489522457,59595.13618722558,60001.27994954586,60306.2961820364,60510.1848847568,58232.0,44709.0,53692.0,68204.0,83501.0,75929.0,55130.0,42122.0,63289.0,50085.0,56078.54365053773,,55500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1978,1994.0,1983,2005,1988.0,2017,1988,,2003,1983,1995.0,1994.0,1974,0.005083495431214517,0.003380885838270674,-0.037649610377090484,-0.23222626734441545,0.20092151468384442,0.27028235118825894,0.22428303325318164,-0.09068154872396737,-0.27392695807925826,-0.23595138762923998,0.5025164996913727,-0.20863025170250754,0.11966743836553317,,,,
222.0,El Salvador,8429.611328,8185.9607174173,8031.862112212926,7890.757939029485,7762.648197866976,7980.902344,9120.393555,5966.835449,7324.149414,9643.977539,6972.44043,5016.99707,5122.03418,5868.270996,5041.162109,8874.915039,8702.576172,7982.138184,9301.104492,5911.156738,10205.11621,9944.360352,6622.725098,4754.246582,5508.221191,5138.897461,4400.404297,9790.917969,9,,,,,9,9,9,9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1991.0,1987,1994.0,,1998,1992.0,2017,1999,1999,2008,,1997.0,1995.0,1991,-0.2804532185870535,0.020936251015191303,0.1456914947803024,-0.14094592556543215,0.7604899122675683,-0.019418649783425876,-0.08278445069150482,0.1652397236925609,-0.3644672261144618,0.7264161081021907,-0.02555148345537561,-0.3340220121178489,-0.2821313716560971,0.15858971468888777,-0.06704954597746474,-0.14370653814452508,1.2250041832917518
233.0,Estonia,-7087.203815579414,-4389.64494228363,100,80,100,4606.851308107376,5335,8106,11640,10739,11816.558325111866,12720.377955675125,13444.823662042618,13989.895444095135,14355.59330189228,14541.917235434055,14548.867244660854,14376.443329691887,14024.645490407944,13493.47372686863,12782.92803901434,11893.008426964283,9561.0,10601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,1992,1994.0,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,0.07648755294868845,0.05695158657170916,0.04054138572239975,0.02614014230903347,0.012979187249419672,0.0004779293620145242,-0.011851363550811393,-0.024470436200125366,-0.0378741668659365,-0.05265847047520677,-0.06961782224964133,-0.19608229837599916,0.10877523271624306,,,,
246.0,Finland,2500,3800,3800,3600,3700,4000,3400,3600,4500,3300,4000.0,3500.0,3700.0,4200.0,7200.0,4800.0,3509.0,3000.0,5577.0,3990.0,3829.0,3484.0,5754.0,3835.0,4153.0,4591.0,4345.0,4811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,1976,1994.0,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,-0.125,0.05714285714285714,0.13513513513513514,0.7142857142857143,-0.3333333333333333,-0.26895833333333335,-0.1450555713878598,0.859,-0.28456159225389993,-0.04035087719298246,-0.0901018542700444,0.6515499425947188,-0.3335071254779284,0.08292046936114733,0.10546592824464243,-0.053583097364408624,0.10724971231300345
250.0,France,224087.48628258705,203444.80051493645,183852.47189307213,165310.5004169941,147818.88608574867,131377.62890052795,115986.72886013985,101646.1859652996,88356.00021648407,76116.17161226273,64926.700154304504,54787.585841178894,45698.82867336273,37660.428651571274,30672.385774612427,24734.700043201447,19847.37145781517,16010.400017023087,12850.0,11917.0,11760.0,9452.0,13285.0,15042.0,12408.0,12303.0,12292.0,9526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,1978,1994.0,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,-0.1561624769013216,-0.16589081318828547,-0.17589947609482035,-0.18555399200607056,-0.19358408488476989,-0.19758996781242966,-0.19332390936237678,-0.19739669300347185,-0.07260700389105058,-0.013174456658555005,-0.19625850340136056,0.40552264071096067,0.13225442228076778,-0.17510969285999203,-0.008462282398452611,-0.0008940908721450052,-0.2250244061178002
270.0,Gambia,5110,5585.909670514986,5685.274573639035,5779.849361792207,5869.634034978226,6255,6034.833036432043,6110.2473647054285,6180.871578006074,7000,7000.0,7000.0,5110.0,6043.0,5709.0,7285.0,5730.700195,5927.064941,7159.239746,7388.190918,6654.733169924468,6663.0858886074275,6666.648492321372,6665.420981062576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0,1977,1994.0,2001,2001,1990.0,2016,1997,2002,2006,1984,1996.0,1994.0,1987,0.0,-0.27,0.18258317025440313,-0.055270560979645875,0.27605535119985986,-0.21335618462594366,0.03426540201340951,0.2078895401460054,0.031979816310512485,-0.09927433606088797,0.001255154559871629,0.0005346777414404802,-0.00018412719077805012,,,,
268.0,Georgia,7679,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,1996,1994.0,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,,,,,,,,,,,,,,,,,
276.0,Germany,58000,54000,62000,65000,70000,83000,60000,64000,62000,86000,82000.0,89000.0,92000.0,58000.0,65000.0,63000.0,73000.0,71000.0,70000.0,69000.0,71000.0,55000.0,75000.0,80000.0,64000.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,1976,1994.0,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,0.08536585365853659,0.033707865168539325,-0.3695652173913043,0.1206896551724138,-0.03076923076923077,0.15873015873015872,-0.0273972602739726,-0.014084507042253521,-0.014285714285714285,0.028985507246376812,-0.22535211267605634,0.36363636363636365,0.06666666666666667,-0.2,-0.0625,,
348.0,Hungary,91386,79216,99241,93298,89226,118332,110000,110400,116300,129300,121973.0,115299.0,126811.0,83461.0,108201.0,121728.0,127956.0,102800.0,105525.0,119526.0,138599.0,90472.0,95644.0,117873.0,102590.0,90860.0,104906.0,95132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,1985,1994.0,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,-0.05471702753888156,0.09984475147225909,-0.3418473160845668,0.29642587555864414,0.12501732886017689,0.05116324921135647,-0.19659883084810403,0.026507782101167315,0.13267945984363894,0.1595719759717551,-0.34723915756967944,0.05716685825448758,0.23241395173769394,-0.12965649470192495,-0.11433862949605225,0.15458947831829187,-0.093169122833775
352.0,Iceland,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,2000,1994.0,,2002,1989.0,2016,1978,,2002,1985,1997.0,1993.0,1995,,,,,,,,,,,,,,,,,
368.0,Iraq,78685.68884986639,75709.0376637578,72889.92259734869,70228.34365057945,67724.30082345009,65377.7941159606,63188.823528289795,70300,78810,37410,36800.0,30720.0,53600.0,73100.0,64960.0,54650.0,67550.0,56420.0,32700.0,32110.0,50120.0,47570.0,49110.0,56020.0,37250.0,35340.0,54750.0,40690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,2014,2009.0,2016,2009,2008.0,,2008,2017,2016,1985,2010.0,2009.0,1974,-0.16521739130434782,0.7447916666666666,0.36380597014925375,-0.11135430916552667,-0.15871305418719212,0.23604757548032937,-0.16476683937823836,-0.4204182913860333,-0.018042813455657492,0.5608844596698848,-0.05087789305666401,0.03237334454488123,0.14070454082671555,-0.3350589075330239,-0.0512751677852349,0.5492359932088285,-0.25680365296803653
372.0,Ireland,3848,3710.4591323137283,3637.0444325003773,3570.470870723948,3510.7384469937533,3174,3411.7970136534423,3372.5880040451884,3340.220132479444,3314.693398954347,4173.0,2458.0,4565.0,2475.0,2983.0,3016.0,3296.0,2883.0,3982.0,3848.0,2981.0,4202.0,3561.0,3360.0,4240.0,4149.0,3364.0,3364.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1994.0,2002,1996.0,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,-0.4109753175173736,0.8572009764035802,-0.4578313253012048,0.20525252525252524,0.011062688568555145,0.09283819628647215,-0.12530339805825244,0.38120013874436354,-0.03365143144148669,-0.2253118503118503,0.4095940959409594,-0.15254640647310805,-0.05644481887110362,0.2619047619047619,-0.021462264150943395,-0.18920221740178356,0.0
380.0,Italy,8000,12095.409123003483,13900.876860886812,15583.170402348042,17142.28974723816,18578.23489573598,19891.005847722292,21080.602603167295,22147.0251621902,23090.273524671793,23910.347690701485,46881.0,23217.0,15802.0,26396.0,17476.0,19763.0,24076.0,22858.0,32611.0,30196.0,24801.666548848152,24143.650357067585,23362.459968715906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,1979,1994.0,1983,2002,1988.0,2016,1977,2002,,1995,1997.0,1994.0,1978,0.9606992171942189,-0.504767389774109,-0.3193780419520179,0.6704214656372611,-0.33792998939233215,0.1308651865415427,0.2182360977584375,-0.05058979896992856,0.4266777495843906,-0.07405476679647971,-0.1786439744056116,-0.026531128079017214,-0.03235593527898322,,,,
388.0,Jamaica,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,1997,1995.0,,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,,,,,,,,,,,,,,,,,
